dhassayid,id,dhgeochemid,companyholeid,companysampleid,anumber,fromdepth,todepth,attributecolumn,attributevalue,element,units,labmethod,lowerdetnvalue,hunits,dsc,hanalyte,hvalue
782722567,72170281,3121919,SFRA0538,SE06608,100012,12.0,16.0,P,38,P,PPM,AR1010,20,PPM,,P_PPM,38.0
782722559,72170281,3121919,SFRA0538,SE06608,100012,12.0,16.0,Fe,6.94,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,69400.0
782722599,72170282,3121919,SFRA0538,SE06609,100012,16.0,20.0,Fe,4.26,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,42600.004
782722607,72170282,3121919,SFRA0538,SE06609,100012,16.0,20.0,P,40,P,PPM,AR1010,20,PPM,,P_PPM,40.0
782722647,72170283,3121919,SFRA0538,SE06610,100012,20.0,24.0,P,24,P,PPM,AR1010,20,PPM,,P_PPM,24.0
782722639,72170283,3121919,SFRA0538,SE06610,100012,20.0,24.0,Fe,2.6,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,26000.0
782722687,72170284,3121919,SFRA0538,SE06611,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782722679,72170284,3121919,SFRA0538,SE06611,100012,24.0,28.0,Fe,1.24,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,12400.0
782722727,72170285,3121919,SFRA0538,SE06612,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782722719,72170285,3121919,SFRA0538,SE06612,100012,28.0,32.0,Fe,0.89,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,8900.0
782722759,72170286,3121919,SFRA0538,SE06613,100012,32.0,36.0,Fe,0.23,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,2300.0
782722767,72170286,3121919,SFRA0538,SE06613,100012,32.0,36.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782722799,72170287,3121919,SFRA0538,SE06614,100012,36.0,40.0,Fe,0.61,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,6100.0
782722807,72170287,3121919,SFRA0538,SE06614,100012,36.0,40.0,P,33,P,PPM,AR1010,20,PPM,,P_PPM,33.0
782722839,72170288,3121919,SFRA0538,SE06615,100012,40.0,42.0,Fe,5.27,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,52700.0
782722847,72170288,3121919,SFRA0538,SE06615,100012,40.0,42.0,P,252,P,PPM,AR1010,20,PPM,,P_PPM,252.0
782722879,72170289,3121920,SFRA0539,SE06616,100012,0.0,4.0,Fe,5.53,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,55300.004
782722887,72170289,3121920,SFRA0539,SE06616,100012,0.0,4.0,P,103,P,PPM,AR1010,20,PPM,,P_PPM,103.0
782722919,72170290,3121920,SFRA0539,SE06617,100012,4.0,8.0,Fe,6.87,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,68700.0
782722927,72170290,3121920,SFRA0539,SE06617,100012,4.0,8.0,P,88,P,PPM,AR1010,20,PPM,,P_PPM,88.0
782722959,72170291,3121920,SFRA0539,SE06618,100012,8.0,12.0,Fe,7.32,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,73200.0
782722967,72170291,3121920,SFRA0539,SE06618,100012,8.0,12.0,P,59,P,PPM,AR1010,20,PPM,,P_PPM,59.0
782723007,72170292,3121920,SFRA0539,SE06619,100012,12.0,16.0,P,70,P,PPM,AR1010,20,PPM,,P_PPM,70.0
782722999,72170292,3121920,SFRA0539,SE06619,100012,12.0,16.0,Fe,11.12,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,111200.0
782723039,72170293,3121920,SFRA0539,SE06620,100012,16.0,20.0,Fe,9.27,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,92700.01
782723047,72170293,3121920,SFRA0539,SE06620,100012,16.0,20.0,P,72,P,PPM,AR1010,20,PPM,,P_PPM,72.0
782723079,72170294,3121920,SFRA0539,SE06621,100012,20.0,24.0,Fe,16.15,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,161500.0
782723087,72170294,3121920,SFRA0539,SE06621,100012,20.0,24.0,P,73,P,PPM,AR1010,20,PPM,,P_PPM,73.0
782723127,72170295,3121920,SFRA0539,SE06622,100012,24.0,28.0,P,551,P,PPM,AR1010,20,PPM,,P_PPM,551.0
782723119,72170295,3121920,SFRA0539,SE06622,100012,24.0,28.0,Fe,20.96,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,209599.98
782723167,72170296,3121920,SFRA0539,SE06623,100012,28.0,30.0,P,874,P,PPM,AR1010,20,PPM,,P_PPM,874.0
782723159,72170296,3121920,SFRA0539,SE06623,100012,28.0,30.0,Fe,17.03,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,170300.0
782723199,72170297,3121921,SFRA0540,SE06624,100012,0.0,4.0,Fe,9.14,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,91400.0
782723207,72170297,3121921,SFRA0540,SE06624,100012,0.0,4.0,P,145,P,PPM,AR1010,20,PPM,,P_PPM,145.0
782723239,72170298,3121921,SFRA0540,SE06625,100012,4.0,8.0,Fe,6.11,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,61100.0
782723247,72170298,3121921,SFRA0540,SE06625,100012,4.0,8.0,P,78,P,PPM,AR1010,20,PPM,,P_PPM,78.0
782723287,72170299,3121921,SFRA0540,SE06626,100012,8.0,12.0,P,51,P,PPM,AR1010,20,PPM,,P_PPM,51.0
782723279,72170299,3121921,SFRA0540,SE06626,100012,8.0,12.0,Fe,7.29,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,72900.0
782723327,72170300,3121921,SFRA0540,SE06627,100012,12.0,16.0,P,73,P,PPM,AR1010,20,PPM,,P_PPM,73.0
782723319,72170300,3121921,SFRA0540,SE06627,100012,12.0,16.0,Fe,12.96,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,129600.0
782723367,72170301,3121921,SFRA0540,SE06628,100012,16.0,20.0,P,74,P,PPM,AR1010,20,PPM,,P_PPM,74.0
782723359,72170301,3121921,SFRA0540,SE06628,100012,16.0,20.0,Fe,10.13,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,101300.0
782723411,72170302,3121921,SFRA0540,SE06629,100012,20.0,24.0,Fe,12.44,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,124399.99
782723427,72170302,3121921,SFRA0540,SE06629,100012,20.0,24.0,P,74,P,PPM,AR1010,20,PPM,,P_PPM,74.0
782723470,72170303,3121921,SFRA0540,SE06630,100012,24.0,28.0,Fe,5.68,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,56800.0
782723478,72170303,3121921,SFRA0540,SE06630,100012,24.0,28.0,P,108,P,PPM,AR1010,20,PPM,,P_PPM,108.0
782723518,72170304,3121921,SFRA0540,SE06631,100012,28.0,32.0,P,131,P,PPM,AR1010,20,PPM,,P_PPM,131.0
782723510,72170304,3121921,SFRA0540,SE06631,100012,28.0,32.0,Fe,1.67,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,16700.0
782723550,72170305,3121921,SFRA0540,SE06632,100012,32.0,36.0,Fe,6.69,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,66900.0
782723558,72170305,3121921,SFRA0540,SE06632,100012,32.0,36.0,P,678,P,PPM,AR1010,20,PPM,,P_PPM,678.0
782723598,72170306,3121921,SFRA0540,SE06633,100012,36.0,40.0,P,1304,P,PPM,AR1010,20,PPM,,P_PPM,1304.0
782723590,72170306,3121921,SFRA0540,SE06633,100012,36.0,40.0,Fe,9.37,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,93700.0
782723638,72170307,3121921,SFRA0540,SE06634,100012,40.0,44.0,P,1103,P,PPM,AR1010,20,PPM,,P_PPM,1103.0
782723630,72170307,3121921,SFRA0540,SE06634,100012,40.0,44.0,Fe,6.16,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,61600.0
782723670,72170308,3121921,SFRA0540,SE06635,100012,44.0,48.0,Fe,4.38,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,43800.0
782723678,72170308,3121921,SFRA0540,SE06635,100012,44.0,48.0,P,1474,P,PPM,AR1010,20,PPM,,P_PPM,1474.0
782723710,72170309,3121921,SFRA0540,SE06636,100012,48.0,52.0,Fe,4.16,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,41600.0
782723718,72170309,3121921,SFRA0540,SE06636,100012,48.0,52.0,P,1688,P,PPM,AR1010,20,PPM,,P_PPM,1688.0
782723750,72170310,3121921,SFRA0540,SE06637,100012,52.0,56.0,Fe,4.28,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,42800.004
782723758,72170310,3121921,SFRA0540,SE06637,100012,52.0,56.0,P,1847,P,PPM,AR1010,20,PPM,,P_PPM,1847.0
782723798,72170311,3121922,SFRA0541,SE06638,100012,0.0,4.0,P,204,P,PPM,AR1010,20,PPM,,P_PPM,204.0
782723790,72170311,3121922,SFRA0541,SE06638,100012,0.0,4.0,Fe,5.53,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,55300.004
782723830,72170312,3121922,SFRA0541,SE06639,100012,4.0,8.0,Fe,5.94,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,59400.0
782723838,72170312,3121922,SFRA0541,SE06639,100012,4.0,8.0,P,93,P,PPM,AR1010,20,PPM,,P_PPM,93.0
782723878,72170313,3121922,SFRA0541,SE06640,100012,8.0,12.0,P,46,P,PPM,AR1010,20,PPM,,P_PPM,46.0
782723870,72170313,3121922,SFRA0541,SE06640,100012,8.0,12.0,Fe,8.5,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,85000.0
782723918,72170314,3121922,SFRA0541,SE06641,100012,12.0,16.0,P,59,P,PPM,AR1010,20,PPM,,P_PPM,59.0
782723910,72170314,3121922,SFRA0541,SE06641,100012,12.0,16.0,Fe,10.37,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,103700.0
782723950,72170315,3121922,SFRA0541,SE06642,100012,16.0,20.0,Fe,6.72,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,67200.0
782723958,72170315,3121922,SFRA0541,SE06642,100012,16.0,20.0,P,49,P,PPM,AR1010,20,PPM,,P_PPM,49.0
782723998,72170316,3121922,SFRA0541,SE06643,100012,20.0,24.0,P,42,P,PPM,AR1010,20,PPM,,P_PPM,42.0
782723990,72170316,3121922,SFRA0541,SE06643,100012,20.0,24.0,Fe,6.55,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,65500.0
782724030,72170317,3121922,SFRA0541,SE06644,100012,24.0,28.0,Fe,2.71,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,27100.0
782724038,72170317,3121922,SFRA0541,SE06644,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782724070,72170318,3121922,SFRA0541,SE06645,100012,28.0,32.0,Fe,17.61,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,176100.0
782724078,72170318,3121922,SFRA0541,SE06645,100012,28.0,32.0,P,234,P,PPM,AR1010,20,PPM,,P_PPM,234.0
782724110,72170319,3121922,SFRA0541,SE06646,100012,32.0,36.0,Fe,14.57,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,145700.0
782724118,72170319,3121922,SFRA0541,SE06646,100012,32.0,36.0,P,580,P,PPM,AR1010,20,PPM,,P_PPM,580.0
782724150,72170320,3121922,SFRA0541,SE06647,100012,36.0,40.0,Fe,7.75,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,77500.0
782724158,72170320,3121922,SFRA0541,SE06647,100012,36.0,40.0,P,369,P,PPM,AR1010,20,PPM,,P_PPM,369.0
782724198,72170321,3121922,SFRA0541,SE06648,100012,40.0,44.0,P,379,P,PPM,AR1010,20,PPM,,P_PPM,379.0
782724190,72170321,3121922,SFRA0541,SE06648,100012,40.0,44.0,Fe,10.09,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,100900.0
782724258,72170322,3121922,SFRA0541,SE06649,100012,44.0,48.0,P,458,P,PPM,AR1010,20,PPM,,P_PPM,458.0
782724242,72170322,3121922,SFRA0541,SE06649,100012,44.0,48.0,Fe,13.17,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,131700.0
782724309,72170323,3121923,SFRA0542,SE06650,100012,0.0,4.0,P,190,P,PPM,AR1010,20,PPM,,P_PPM,190.0
782724301,72170323,3121923,SFRA0542,SE06650,100012,0.0,4.0,Fe,6.36,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,63600.0
782724341,72170324,3121923,SFRA0542,SE06651,100012,4.0,8.0,Fe,6.86,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,68600.0
782724349,72170324,3121923,SFRA0542,SE06651,100012,4.0,8.0,P,89,P,PPM,AR1010,20,PPM,,P_PPM,89.0
782724381,72170325,3121923,SFRA0542,SE06652,100012,8.0,12.0,Fe,7.93,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,79300.0
782724389,72170325,3121923,SFRA0542,SE06652,100012,8.0,12.0,P,45,P,PPM,AR1010,20,PPM,,P_PPM,45.0
782724421,72170326,3121923,SFRA0542,SE06653,100012,12.0,16.0,Fe,6.63,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,66300.0
782724429,72170326,3121923,SFRA0542,SE06653,100012,12.0,16.0,P,32,P,PPM,AR1010,20,PPM,,P_PPM,32.0
782724461,72170327,3121923,SFRA0542,SE06654,100012,16.0,20.0,Fe,4.11,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,41100.0
782724469,72170327,3121923,SFRA0542,SE06654,100012,16.0,20.0,P,23,P,PPM,AR1010,20,PPM,,P_PPM,23.0
782724509,72170328,3121923,SFRA0542,SE06655,100012,20.0,24.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782724501,72170328,3121923,SFRA0542,SE06655,100012,20.0,24.0,Fe,1.06,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,10599.999
782724541,72170329,3121923,SFRA0542,SE06656,100012,24.0,28.0,Fe,3.03,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,30300.0
782724549,72170329,3121923,SFRA0542,SE06656,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782724581,72170330,3121923,SFRA0542,SE06657,100012,28.0,32.0,Fe,1.27,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,12700.0
782724589,72170330,3121923,SFRA0542,SE06657,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782724621,72170331,3121923,SFRA0542,SE06658,100012,32.0,36.0,Fe,7.25,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,72500.0
782724629,72170331,3121923,SFRA0542,SE06658,100012,32.0,36.0,P,99,P,PPM,AR1010,20,PPM,,P_PPM,99.0
782724661,72170332,3121923,SFRA0542,SE06659,100012,36.0,40.0,Fe,13.92,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,139200.0
782724669,72170332,3121923,SFRA0542,SE06659,100012,36.0,40.0,P,695,P,PPM,AR1010,20,PPM,,P_PPM,695.0
782724701,72170333,3121923,SFRA0542,SE06660,100012,40.0,44.0,Fe,17.98,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,179800.0
782724709,72170333,3121923,SFRA0542,SE06660,100012,40.0,44.0,P,1493,P,PPM,AR1010,20,PPM,,P_PPM,1493.0
782724754,72170334,3121923,SFRA0542,SE06661,100012,44.0,48.0,Fe-Rp1,8.87,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,88700.0
782724770,72170334,3121923,SFRA0542,SE06661,100012,44.0,48.0,P -Rp1,1256,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,1256.0
782724820,72170335,3121923,SFRA0542,SE06662,100012,48.0,51.0,P,891,P,PPM,AR1010,20,PPM,,P_PPM,891.0
782724812,72170335,3121923,SFRA0542,SE06662,100012,48.0,51.0,Fe,11.35,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,113500.0
782724860,72170336,3121924,SFRA0543,SE06663,100012,0.0,4.0,P,289,P,PPM,AR1010,20,PPM,,P_PPM,289.0
782724852,72170336,3121924,SFRA0543,SE06663,100012,0.0,4.0,Fe,5.93,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,59300.0
782724900,72170337,3121924,SFRA0543,SE06664,100012,4.0,8.0,P,85,P,PPM,AR1010,20,PPM,,P_PPM,85.0
782724892,72170337,3121924,SFRA0543,SE06664,100012,4.0,8.0,Fe,7,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,70000.0
782724932,72170338,3121924,SFRA0543,SE06665,100012,8.0,12.0,Fe,6.43,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,64300.0
782724940,72170338,3121924,SFRA0543,SE06665,100012,8.0,12.0,P,53,P,PPM,AR1010,20,PPM,,P_PPM,53.0
782724980,72170339,3121924,SFRA0543,SE06666,100012,12.0,16.0,P,22,P,PPM,AR1010,20,PPM,,P_PPM,22.0
782724972,72170339,3121924,SFRA0543,SE06666,100012,12.0,16.0,Fe,4.88,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,48800.0
782725012,72170340,3121924,SFRA0543,SE06667,100012,16.0,20.0,Fe,3.26,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,32600.0
782725020,72170340,3121924,SFRA0543,SE06667,100012,16.0,20.0,P,36,P,PPM,AR1010,20,PPM,,P_PPM,36.0
782725060,72170341,3121924,SFRA0543,SE06668,100012,20.0,24.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782725052,72170341,3121924,SFRA0543,SE06668,100012,20.0,24.0,Fe,2.96,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,29600.0
782725092,72170342,3121924,SFRA0543,SE06669,100012,24.0,28.0,Fe,1.9,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,19000.0
782725100,72170342,3121924,SFRA0543,SE06669,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782725132,72170343,3121924,SFRA0543,SE06670,100012,28.0,32.0,Fe,0.73,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,7300.0
782725140,72170343,3121924,SFRA0543,SE06670,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782725180,72170344,3121924,SFRA0543,SE06671,100012,32.0,36.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782725172,72170344,3121924,SFRA0543,SE06671,100012,32.0,36.0,Fe,0.94,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,9400.0
782725212,72170345,3121924,SFRA0543,SE06672,100012,36.0,40.0,Fe,0.79,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,7900.0
782725220,72170345,3121924,SFRA0543,SE06672,100012,36.0,40.0,P,25,P,PPM,AR1010,20,PPM,,P_PPM,25.0
782725253,72170346,3121924,SFRA0543,SE06673,100012,40.0,44.0,Fe,0.36,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,3600.0002
782725261,72170346,3121924,SFRA0543,SE06673,100012,40.0,44.0,P,133,P,PPM,AR1010,20,PPM,,P_PPM,133.0
782725303,72170347,3121924,SFRA0543,SE06674,100012,44.0,48.0,P,199,P,PPM,AR1010,20,PPM,,P_PPM,199.0
782725295,72170347,3121924,SFRA0543,SE06674,100012,44.0,48.0,Fe,0.51,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,5100.0
782725337,72170348,3121924,SFRA0543,SE06675,100012,48.0,52.0,Fe,0.78,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,7799.9995
782725345,72170348,3121924,SFRA0543,SE06675,100012,48.0,52.0,P,371,P,PPM,AR1010,20,PPM,,P_PPM,371.0
782725379,72170349,3121924,SFRA0543,SE06676,100012,52.0,56.0,Fe,3.9,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,39000.0
782725387,72170349,3121924,SFRA0543,SE06676,100012,52.0,56.0,P,301,P,PPM,AR1010,20,PPM,,P_PPM,301.0
782725450,72170350,3121924,SFRA0543,SE06677,100012,56.0,60.0,P -Rp1,490,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,490.0
782725434,72170350,3121924,SFRA0543,SE06677,100012,56.0,60.0,Fe-Rp1,4.72,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,47199.996
782725494,72170351,3121924,SFRA0543,SE06678,100012,60.0,64.0,Fe,4.16,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,41600.0
782725502,72170351,3121924,SFRA0543,SE06678,100012,60.0,64.0,P,1058,P,PPM,AR1010,20,PPM,,P_PPM,1058.0
782725536,72170352,3121924,SFRA0543,SE06679,100012,64.0,68.0,Fe,3.34,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,33400.0
782725544,72170352,3121924,SFRA0543,SE06679,100012,64.0,68.0,P,2235,P,PPM,AR1010,20,PPM,,P_PPM,2235.0
782725586,72170353,3121924,SFRA0543,SE06680,100012,68.0,72.0,P,2059,P,PPM,AR1010,20,PPM,,P_PPM,2059.0
782725578,72170353,3121924,SFRA0543,SE06680,100012,68.0,72.0,Fe,3.55,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,35500.0
782725649,72170354,3121924,SFRA0543,SE06681,100012,72.0,76.0,P -Rp1,3557,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,3557.0
782725633,72170354,3121924,SFRA0543,SE06681,100012,72.0,76.0,Fe-Rp1,3.78,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,37800.0
782725722,72170355,3121924,SFRA0543,SE06682,100012,76.0,78.0,P -Rp1,3539,P -Rp1,PPM,AR1010,20,PPM,,P_PPM,3539.0
782725706,72170355,3121924,SFRA0543,SE06682,100012,76.0,78.0,Fe-Rp1,3.77,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,37700.0
782725765,72170356,3121925,SFRA0544,SE06683,100012,0.0,4.0,Fe,5.84,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,58400.0
782725773,72170356,3121925,SFRA0544,SE06683,100012,0.0,4.0,P,180,P,PPM,AR1010,20,PPM,,P_PPM,180.0
782725813,72170357,3121925,SFRA0544,SE06684,100012,4.0,8.0,P,86,P,PPM,AR1010,20,PPM,,P_PPM,86.0
782725805,72170357,3121925,SFRA0544,SE06684,100012,4.0,8.0,Fe,7.75,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,77500.0
782725853,72170358,3121925,SFRA0544,SE06685,100012,8.0,12.0,P,31,P,PPM,AR1010,20,PPM,,P_PPM,31.0
782725845,72170358,3121925,SFRA0544,SE06685,100012,8.0,12.0,Fe,4.86,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,48600.0
782725893,72170359,3121925,SFRA0544,SE06686,100012,12.0,16.0,P,47,P,PPM,AR1010,20,PPM,,P_PPM,47.0
782725885,72170359,3121925,SFRA0544,SE06686,100012,12.0,16.0,Fe,3.98,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,39800.0
782725925,72170360,3121925,SFRA0544,SE06687,100012,16.0,20.0,Fe,3.13,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,31300.002
782725933,72170360,3121925,SFRA0544,SE06687,100012,16.0,20.0,P,28,P,PPM,AR1010,20,PPM,,P_PPM,28.0
782725973,72170361,3121925,SFRA0544,SE06688,100012,20.0,24.0,P,20,P,PPM,AR1010,20,PPM,,P_PPM,20.0
782725965,72170361,3121925,SFRA0544,SE06688,100012,20.0,24.0,Fe,4.34,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,43400.0
782726013,72170362,3121925,SFRA0544,SE06689,100012,24.0,28.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782726005,72170362,3121925,SFRA0544,SE06689,100012,24.0,28.0,Fe,1.54,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,15400.0
782726058,72170363,3121925,SFRA0544,SE06690,100012,28.0,32.0,Fe-Rp1,0.62,Fe-Rp1,PCT,AR1010,0.01,PCT,,Fe_PPM,6200.0
782726073,72170363,3121925,SFRA0544,SE06690,100012,28.0,32.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782726124,72170364,3121925,SFRA0544,SE06691,100012,32.0,36.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782726116,72170364,3121925,SFRA0544,SE06691,100012,32.0,36.0,Fe,0.93,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,9300.0
782726156,72170365,3121925,SFRA0544,SE06692,100012,36.0,40.0,Fe,0.6,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,6000.0
782726164,72170365,3121925,SFRA0544,SE06692,100012,36.0,40.0,P,128,P,PPM,AR1010,20,PPM,,P_PPM,128.0
782726196,72170366,3121925,SFRA0544,SE06693,100012,40.0,44.0,Fe,0.94,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,9400.0
782726204,72170366,3121925,SFRA0544,SE06693,100012,40.0,44.0,P,78,P,PPM,AR1010,20,PPM,,P_PPM,78.0
782726244,72170367,3121925,SFRA0544,SE06694,100012,44.0,48.0,P,214,P,PPM,AR1010,20,PPM,,P_PPM,214.0
782726236,72170367,3121925,SFRA0544,SE06694,100012,44.0,48.0,Fe,6.78,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,67800.0
782726276,72170368,3121925,SFRA0544,SE06695,100012,48.0,51.0,Fe,10.18,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,101800.0
782726284,72170368,3121925,SFRA0544,SE06695,100012,48.0,51.0,P,420,P,PPM,AR1010,20,PPM,,P_PPM,420.0
782726316,72170369,3121926,SFRA0545,SE06696,100012,0.0,4.0,Fe,5.71,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,57100.0
782726324,72170369,3121926,SFRA0545,SE06696,100012,0.0,4.0,P,133,P,PPM,AR1010,20,PPM,,P_PPM,133.0
782726364,72170370,3121926,SFRA0545,SE06697,100012,4.0,8.0,P,93,P,PPM,AR1010,20,PPM,,P_PPM,93.0
782726356,72170370,3121926,SFRA0545,SE06697,100012,4.0,8.0,Fe,6.74,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,67400.0
782726404,72170371,3121926,SFRA0545,SE06698,100012,8.0,12.0,P,40,P,PPM,AR1010,20,PPM,,P_PPM,40.0
782726396,72170371,3121926,SFRA0545,SE06698,100012,8.0,12.0,Fe,4.44,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,44400.0
782726444,72170372,3121926,SFRA0545,SE06699,100012,12.0,16.0,P,33,P,PPM,AR1010,20,PPM,,P_PPM,33.0
782726436,72170372,3121926,SFRA0545,SE06699,100012,12.0,16.0,Fe,2.75,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,27500.0
782726484,72170373,3121926,SFRA0545,SE06700,100012,16.0,20.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782726476,72170373,3121926,SFRA0545,SE06700,100012,16.0,20.0,Fe,2.82,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,28200.0
782726516,72170374,3121926,SFRA0545,SE06701,100012,20.0,24.0,Fe,1.6,Fe,PCT,AR1010,0.01,PCT,,Fe_PPM,16000.0
782726524,72170374,3121926,SFRA0545,SE06701,100012,20.0,24.0,P,<20,P,PPM,AR1010,20,PPM,<,P_PPM,0.0
782726564,72170375,3121926,SFRA0545,SE06702,100012,24.0,28.0,P,20,P,PPM,AR1010,20,PPM,,P_PPM,20.0
